Ticker,,beta_mkt,beta_sector
2002-02-14,CAT,0.9220530834398208,0.022252400141357587
2002-02-14,PG,0.3593747105113178,0.13461988306285025
2002-02-14,AMZN,0.971246873132018,1.813386242659151
2002-02-14,ECL,0.868549607141068,0.5386349604752491
2002-02-14,NEE,0.37066074124325776,0.8037174977244136
2002-02-15,MSFT,1.5856459030089314,0.6734353399546732
2002-02-15,AAPL,1.5856459030089314,1.0076099338114095
2002-02-15,XOM,0.7564022097936054,0.7802811991548683
2002-02-15,JPM,1.0325801595064852,1.0921978964421517
2002-02-15,JNJ,0.8142729167153945,-0.05834393470030344
2002-02-15,CAT,0.9176307282413498,0.02527688955660271
2002-02-15,PG,0.3550317681659819,0.15166975679621353
2002-02-15,AMZN,0.9722223810471253,0.6446600919929848
2002-02-15,ECL,0.8494590585256623,0.5852250744499273
2002-02-15,NEE,0.36882083692602086,0.7698596334884775
2002-02-19,MSFT,1.5973306142567278,0.6944907373944961
2002-02-19,AAPL,1.5973306142567278,1.0324619680375142
2002-02-19,XOM,0.7611597566532358,0.781272740665869
2002-02-19,JPM,1.05339249664516,1.1574484509658438
2002-02-19,JNJ,0.8166379925845858,-0.054919461545268514
2002-02-19,CAT,0.880250010899578,0.024987817347242088
2002-02-19,PG,0.36814092880611327,0.17338633637044198
2002-02-19,AMZN,0.9604016179907057,0.5420939611046681
2002-02-19,ECL,0.8585693281509565,0.5863402005638424
2002-02-19,NEE,0.3927011526077569,0.775930268685679
2002-02-20,MSFT,1.570228189900978,0.6469413116916477
2002-02-20,AAPL,1.570228189900978,0.9917344253655774
2002-02-20,XOM,0.7343373599127974,0.7639892777888515
2002-02-20,JPM,1.0553483394861485,1.16225058775757
2002-02-20,JNJ,0.837952892960691,0.00044931767448305894
2002-02-20,CAT,0.885652651347541,-0.035950170852386866
2002-02-20,PG,0.4037260970464531,0.19651882208779978
2002-02-20,AMZN,0.9599259047544972,0.5098596225813219
2002-02-20,ECL,0.8602851531536562,0.5897347899402986
2002-02-20,NEE,0.4136501707610805,0.8128014281257973
2002-02-21,MSFT,1.5962403786184147,0.6792689451675912
2002-02-21,AAPL,1.5962403786184147,1.0761040488596159
2002-02-21,XOM,0.6897224985509964,0.7110268115593379
2002-02-21,JPM,1.018444748664128,1.0920175572363011
2002-02-21,JNJ,0.8075143896958662,-0.0035650615698506324
2002-02-21,CAT,0.8531900220733556,0.025406335920097403
2002-02-21,PG,0.4184484439724063,0.2208395562360857
2002-02-21,AMZN,0.9079560747123961,0.48975968210662363
2002-02-21,ECL,0.7981634832987701,0.5757111607155878
2002-02-21,NEE,0.45060759607146395,0.8119126244360179
2002-02-22,MSFT,1.5652071912156889,0.6522384796195909
2002-02-22,AAPL,1.5652071912156889,0.9372906455962108
2002-02-22,XOM,0.7569389265247249,0.7894520989245939
2002-02-22,JPM,0.9916425959071868,1.1394663848635513
2002-02-22,JNJ,0.8091362798059759,-0.053886777417883114
2002-02-22,CAT,0.8457629254878293,0.01248596076388504
2002-02-22,PG,0.4379288287079106,0.3004913165155864
2002-02-22,AMZN,0.8836593130820517,0.4895668151706025
2002-02-22,ECL,0.7956874250024294,0.5809240139283753
2002-02-22,NEE,0.4709543371897523,0.8000630156176228
2002-02-25,MSFT,1.585172647130653,0.6763016673610737
2002-02-25,AAPL,1.585172647130653,0.9833540119638674
2002-02-25,XOM,0.7524003716994221,0.7970105905153333
2002-02-25,JPM,1.0090701360607945,1.187727856986254
2002-02-25,JNJ,0.8103800841312224,-0.048163925654771296
2002-02-25,CAT,0.8751961988097106,0.18265900992519324
2002-02-25,PG,0.437429305050062,0.32670618834079573
2002-02-25,AMZN,0.8807764587148241,0.503161930338106
2002-02-25,ECL,0.7755670703973352,0.5692608728159756
2002-02-25,NEE,0.47666212930658847,0.7756389681237902
2002-02-26,MSFT,1.596228290569348,0.6897150813560341
2002-02-26,AAPL,1.596228290569348,0.9928868724718617
2002-02-26,XOM,0.757753183466771,0.7969818872230391
2002-02-26,JPM,1.0071169400877091,1.1814823810608384
2002-02-26,JNJ,0.8267373643927236,-0.04647390186760702
2002-02-26,CAT,0.8756679893017912,0.18164744097414962
2002-02-26,PG,0.4432541986497508,0.3289298663309672
2002-02-26,AMZN,0.8840916000979872,0.6551335791754788
2002-02-26,ECL,0.7627276891563888,0.5688743464222324
2002-02-26,NEE,0.48978929652612435,0.7801113469183975
2002-02-27,MSFT,1.5851533958630886,0.683409026628234
2002-02-27,AAPL,1.5851533958630886,0.9652531861581884
2002-02-27,XOM,0.7614021177992861,0.782477199416461
2002-02-27,JPM,1.0095147734552785,1.1736146373617808
2002-02-27,JNJ,0.8193527684853652,-0.03430264190370557
2002-02-27,CAT,0.8791747157407473,0.17152247293948494
2002-02-27,PG,0.44299955982385425,0.330887040353177
2002-02-27,AMZN,0.8790839623751464,0.4222515599889736
2002-02-27,ECL,0.7683082142105928,0.5697680239048049
2002-02-27,NEE,0.4924111597366114,0.7787737796769032
2002-02-28,MSFT,1.5889046595474856,0.701009468593858
2002-02-28,AAPL,1.5889046595474856,0.987557513659818
2002-02-28,XOM,0.7629235493541151,0.7859483362985501
2002-02-28,JPM,1.0088720053638875,1.1763931425451055
2002-02-28,JNJ,0.8162990641112414,-0.01627007146345389
2002-02-28,CAT,0.8820425830206431,0.18090222174383325
2002-02-28,PG,0.4394808569150037,0.30290441062284645
2002-02-28,AMZN,0.8746462018030791,0.233881677487125
2002-02-28,ECL,0.7719879569077918,0.5867883493851621
2002-02-28,NEE,0.48520815981272164,0.8065070099237804
2002-03-01,MSFT,1.6282778974449172,0.7860785220206901
2002-03-01,AAPL,1.6282778974449172,1.1156686311918391
2002-03-01,XOM,0.7274583155673083,0.7839576165495914
2002-03-01,JPM,0.9573764729919274,0.9964996080385451
2002-03-01,JNJ,0.808448282274346,-0.02310688164921054
2002-03-01,CAT,0.8883254008985786,0.2058307226526578
2002-03-01,PG,0.4534719271230003,0.3480459995640405
2002-03-01,AMZN,0.8560715390322926,-0.051270208344589355
2002-03-01,ECL,0.7659531244514018,0.6140551199605857
2002-03-01,NEE,0.5038290214663451,0.8424446554485081
2002-03-04,MSFT,1.6372075140286195,0.7884366371871431
2002-03-04,AAPL,1.6372075140286195,1.1650861051623875
2002-03-04,XOM,0.7337360564167434,0.7916338997381365
2002-03-04,JPM,0.9949877380677269,1.3258633582120214
2002-03-04,JNJ,0.812743688997542,-0.136162558779115
2002-03-04,CAT,0.9350007795535745,0.33615935637066424
2002-03-04,PG,0.41787118073531015,0.3127936251878586
2002-03-04,AMZN,0.8619807458667114,-0.239442795314389
2002-03-04,ECL,0.8097533341382274,0.619021926399176
2002-03-04,NEE,0.5209509223747665,0.8581801951534805
2002-03-05,MSFT,1.642887756306301,0.7992302530460341
2002-03-05,AAPL,1.642887756306301,1.0556931247160406
2002-03-05,XOM,0.7321848380302565,0.7895551293790549
2002-03-05,JPM,0.9904793403908446,1.321684162694077
2002-03-05,JNJ,0.820267277148527,-0.12310023291644166
2002-03-05,CAT,0.942622922254207,0.396622907566991
2002-03-05,PG,0.42565300701812364,0.3983045822804716
2002-03-05,AMZN,0.884000593863269,0.01664750861970113
2002-03-05,ECL,0.8357381273435441,0.676503951694054
2002-03-05,NEE,0.5192982149581915,0.867664740408618
2002-03-06,MSFT,1.6301663096540222,0.7877388355503607
2002-03-06,AAPL,1.6301663096540222,1.0167644010881052
2002-03-06,XOM,0.756573113804642,0.8151335979257507
2002-03-06,JPM,0.9901596212232289,1.3304362039615605
2002-03-06,JNJ,0.8274091966736212,-0.10592994273745447
2002-03-06,CAT,0.9638245877829479,0.41668236216955423
2002-03-06,PG,0.43160008902139957,0.40660823782740246
2002-03-06,AMZN,0.8792421753626891,-0.12815611812696123
2002-03-06,ECL,0.8306170161482018,0.6438431415504594
2002-03-06,NEE,0.5399351667192921,0.8878817201897197
2002-03-07,MSFT,1.6188366907715903,0.7693910844815843
2002-03-07,AAPL,1.6188366907715903,0.9600856075102239
2002-03-07,XOM,0.7542053695265303,0.7900505119538311
2002-03-07,JPM,0.9995276638283117,1.335610016644523
2002-03-07,JNJ,0.834014189924396,-0.19001197004240022
2002-03-07,CAT,0.9768916542253693,0.47322090410908235
2002-03-07,PG,0.44479128975932203,0.40539078987158766
2002-03-07,AMZN,0.8648128274384033,-0.17620327269687455
2002-03-07,ECL,0.8242906850283103,0.6367969541274657
2002-03-07,NEE,0.5380553670137521,0.879155080038238
2002-03-08,MSFT,1.584339753706904,0.7308879571180377
2002-03-08,AAPL,1.584339753706904,0.8037094005081201
2002-03-08,XOM,0.7369237231568024,0.7761086098790495
2002-03-08,JPM,1.010474013023289,1.4063312805048538
2002-03-08,JNJ,0.7955696188463336,-0.13916912671199505
2002-03-08,CAT,0.9716497102384299,0.5009963951997412
2002-03-08,PG,0.48104344638316027,0.45197734040966486
2002-03-08,AMZN,0.8368615528125561,-0.15126033430009678
2002-03-08,ECL,0.8052409130848044,0.6275802844646237
2002-03-08,NEE,0.5419514204352996,0.8815829036776278
2002-03-11,MSFT,1.584664074421422,0.7322774652006422
2002-03-11,AAPL,1.584664074421422,0.8054603294885303
2002-03-11,XOM,0.7366227939272794,0.691869029849965
2002-03-11,JPM,1.0122272850679956,1.3820104891039713
2002-03-11,JNJ,0.7939499422932814,-0.11649043748713458
2002-03-11,CAT,0.9723547076839969,0.5219514546005376
2002-03-11,PG,0.4805767125705208,0.44263475605571045
2002-03-11,AMZN,0.8340836003818405,-0.11912767242734712
2002-03-11,ECL,0.8044290189611957,0.6291171513946131
2002-03-11,NEE,0.5416794335942301,0.8833344193934256
2002-03-12,MSFT,1.5812845142106673,0.7615420130146447
2002-03-12,AAPL,1.5812845142106673,0.8003123214157751
2002-03-12,XOM,0.7442107846315453,0.6807662898289912
2002-03-12,JPM,1.011748658300995,1.380467295320915
2002-03-12,JNJ,0.7932587582355304,-0.11284719671822425
2002-03-12,CAT,0.968280507748664,0.5301648197363253
2002-03-12,PG,0.4871238297030435,0.4617371380640211
2002-03-12,AMZN,0.837971871912663,-0.053947562857011924
2002-03-12,ECL,0.7902404291274863,0.6125256042383864
2002-03-12,NEE,0.5462841944448871,0.8690343273765064
2002-03-13,MSFT,1.6163111436975344,0.7814188061039262
2002-03-13,AAPL,1.6163111436975344,0.8163559361963451
2002-03-13,XOM,0.7417548470589587,0.673134429367458
2002-03-13,JPM,1.0177992672938045,1.399911637685009
2002-03-13,JNJ,0.7675542575382521,-0.13645649917583363
2002-03-13,CAT,0.9795801338185081,0.5925880118269635
2002-03-13,PG,0.4461998764591142,0.5084203270441188
2002-03-13,AMZN,0.8354323406939186,-0.07098380925164106
2002-03-13,ECL,0.7898650505350205,0.6272529558048208
2002-03-13,NEE,0.5474634601613029,0.8616759132056618
2002-03-14,MSFT,1.6217490834367358,0.797458813177271
2002-03-14,AAPL,1.6217490834367358,0.8975804671471076
2002-03-14,XOM,0.7369605908724315,0.6414565880362848
2002-03-14,JPM,1.0192436715899957,1.4158934922915982
2002-03-14,JNJ,0.7683095264214698,-0.15068610383873493
2002-03-14,CAT,0.9782385096997379,0.6015930145808482
2002-03-14,PG,0.4436667371436014,0.5213128876156499
2002-03-14,AMZN,0.8335172223390805,-0.006277729714306361
2002-03-14,ECL,0.789333307260195,0.5884204321742215
2002-03-14,NEE,0.5435567594844922,0.8098539260756982
2002-03-15,MSFT,1.6148892282366472,0.7720845246286213
2002-03-15,AAPL,1.6148892282366472,0.8929196547045131
2002-03-15,XOM,0.7350831868123374,0.6397008118787659
2002-03-15,JPM,1.032273997847502,1.4520185983544351
2002-03-15,JNJ,0.7803729179524678,-0.15350640287039347
2002-03-15,CAT,0.967500544506159,0.5641470349925405
2002-03-15,PG,0.45907968843332264,0.5721498359325423
2002-03-15,AMZN,0.8377424352676701,-0.04567070488545496
2002-03-15,ECL,0.790994898838621,0.5818950408111029
2002-03-15,NEE,0.5459588989700319,0.819589307246783
2002-03-18,MSFT,1.6103994624087823,0.7556894584105793
2002-03-18,AAPL,1.6103994624087823,0.869943508231835
2002-03-18,XOM,0.7243285680378688,0.6070335098851751
2002-03-18,JPM,1.042455291262712,1.4963681001062898
2002-03-18,JNJ,0.7595885627105322,-0.15395987115939236
2002-03-18,CAT,0.9983210988344842,0.6689953260756154
2002-03-18,PG,0.4545994303356883,0.5791993529132572
2002-03-18,AMZN,0.847881562994189,0.23935648851824454
2002-03-18,ECL,0.7645746560100185,0.5716712143201524
2002-03-18,NEE,0.5703539332638281,0.8036436894269495
2002-03-19,MSFT,1.617384919703757,0.7833903503715717
2002-03-19,AAPL,1.617384919703757,0.8362140621576083
2002-03-19,XOM,0.7271781076113041,0.6001406757850141
2002-03-19,JPM,1.0550155742882865,1.4104612735150202
2002-03-19,JNJ,0.7660866848055714,-0.19322579827263112
2002-03-19,CAT,1.0248471988362198,0.7063889013379061
2002-03-19,PG,0.46534935142788575,0.5547550922886891
2002-03-19,AMZN,0.8472723952634976,0.2644963983075361
2002-03-19,ECL,0.7809167787045702,0.5695381422121168
2002-03-19,NEE,0.5857370801529056,0.7967807936164679
2002-03-20,MSFT,1.6048570904629935,0.7573374377811445
2002-03-20,AAPL,1.6048570904629935,0.8328698823738229
2002-03-20,XOM,0.7402846346178589,0.6365192083921302
2002-03-20,JPM,1.0433073343869146,1.3766593784684875
2002-03-20,JNJ,0.7331314885827158,-0.2585306547174903
2002-03-20,CAT,1.0002146435250547,0.6675884085868907
2002-03-20,PG,0.46865079044435354,0.6536939243354934
2002-03-20,AMZN,0.8193219024161306,0.19774228265730961
2002-03-20,ECL,0.7505425174230818,0.5581949310027264
2002-03-20,NEE,0.5772103791846818,0.8043150406254128
2002-03-21,MSFT,1.6077531951915056,0.780371227329987
2002-03-21,AAPL,1.6077531951915056,0.7048964999483847
2002-03-21,XOM,0.7355236811408056,0.6411371744555249
2002-03-21,JPM,1.0414844365484761,1.3726774335140872
2002-03-21,JNJ,0.7264691792529222,-0.27379777847280673
2002-03-21,CAT,0.9865718898074034,0.6346083785277534
2002-03-21,PG,0.4753212522296843,0.7262417002220725
2002-03-21,AMZN,0.8157825662309327,0.05417537768772563
2002-03-21,ECL,0.7310310696047566,0.5092756511764885
2002-03-21,NEE,0.573637641269222,0.8358492742030325
2002-03-22,MSFT,1.6318173144081909,0.87063936664763
2002-03-22,AAPL,1.6318173144081909,0.8603077849506187
2002-03-22,XOM,0.728394267586003,0.572864037300472
2002-03-22,JPM,1.0305281712885148,1.3561337112655978
2002-03-22,JNJ,0.7386856202792295,-0.21949153068314237
2002-03-22,CAT,0.985275322504086,0.6304393477260885
2002-03-22,PG,0.46724326723185927,0.7454590657341534
2002-03-22,AMZN,0.8186287174607336,0.015429906441165982
2002-03-22,ECL,0.7552308300859112,0.5955571777344996
2002-03-22,NEE,0.561537729767856,0.7859134087675805
2002-03-25,MSFT,1.6113838312392603,0.8158466734813834
2002-03-25,AAPL,1.6113838312392603,0.7851593728311165
2002-03-25,XOM,0.73233960635225,0.5764656306967042
2002-03-25,JPM,1.0433031545748988,1.4303546009328247
2002-03-25,JNJ,0.7420516218404414,-0.17962858303883844
2002-03-25,CAT,0.9959484966299547,0.6778720178358134
2002-03-25,PG,0.48196188782474736,0.7675991377426634
2002-03-25,AMZN,0.8347119033329717,0.20798372158131986
2002-03-25,ECL,0.7584653346346841,0.6001451495464815
2002-03-25,NEE,0.5487228166585506,0.7611728110201319
2002-03-26,MSFT,1.6071001598319647,0.8088103664298669
2002-03-26,AAPL,1.6071001598319647,0.7778710495158493
2002-03-26,XOM,0.7334499100020686,0.583201926469602
2002-03-26,JPM,1.0585398389922742,1.4193301411611379
2002-03-26,JNJ,0.7392694234123391,-0.12199641935907232
2002-03-26,CAT,0.9922372275548115,0.6664736190195031
2002-03-26,PG,0.47996338179462456,0.7863109849182472
2002-03-26,AMZN,0.8339479262495718,0.23933231575018507
2002-03-26,ECL,0.7752226907967726,0.5591263212784876
2002-03-26,NEE,0.5504395034272351,0.7744312422489007
2002-03-27,MSFT,1.606415270028651,0.8048290902663862
2002-03-27,AAPL,1.606415270028651,0.7749619520305061
2002-03-27,XOM,0.7442137041848632,0.5509226338743246
2002-03-27,JPM,1.0618579212366472,1.4088530416607465
2002-03-27,JNJ,0.74422506218187,-0.08855097432593018
2002-03-27,CAT,0.9945435652307978,0.6767781283948742
2002-03-27,PG,0.4785076445107161,0.7739252900099449
2002-03-27,AMZN,0.8362350961524485,0.2284132994848307
2002-03-27,ECL,0.7813768904084855,0.5567900291570926
2002-03-27,NEE,0.5529335652673991,0.761294076567506
2002-03-28,MSFT,1.604979455282103,0.814284030970942
2002-03-28,AAPL,1.604979455282103,0.7647122688533436
2002-03-28,XOM,0.7361761228700916,0.538269392844675
2002-03-28,JPM,1.063718752812553,1.3830320141551544
2002-03-28,JNJ,0.7424555785091982,-0.0980878670761137
2002-03-28,CAT,0.9954303923445916,0.6676566094640185
2002-03-28,PG,0.4784208156931938,0.7698757055443122
2002-03-28,AMZN,0.8335124173288755,0.16492221968697282
2002-03-28,ECL,0.7917297946402708,0.5636270343428034
2002-03-28,NEE,0.5555354823534236,0.7550924080284486
2002-04-01,MSFT,1.6054189689204788,0.8028014771306398
2002-04-01,AAPL,1.6054189689204788,0.8027203340307566
2002-04-01,XOM,0.7385176231557877,0.5358705299419755
2002-04-01,JPM,1.0698747105605086,1.4014775560572792
2002-04-01,JNJ,0.7376095469849964,-0.07677010200165095
2002-04-01,CAT,1.00037275674672,0.6783625953092339
2002-04-01,PG,0.4858037338409615,0.7718280798799758
2002-04-01,AMZN,0.8359905461386267,-0.05011808041786097
2002-04-01,ECL,0.7882340505175677,0.5726055528222329
2002-04-01,NEE,0.5470722774718616,0.7889165420925682
2002-04-02,MSFT,1.6187675931833683,0.8911394866694686
2002-04-02,AAPL,1.6187675931833683,0.8031597004361581
2002-04-02,XOM,0.7282811672890526,0.5445810880199617
2002-04-02,JPM,1.0642191755102062,1.3750017765512035
2002-04-02,JNJ,0.7401769776898784,-0.06321240306424017
2002-04-02,CAT,1.003370321887917,0.6813069723591996
2002-04-02,PG,0.48880526735695573,0.7481252450580635
2002-04-02,AMZN,0.8459591160689863,0.04601747168207955
2002-04-02,ECL,0.7896023080488426,0.5681974879080679
2002-04-02,NEE,0.5409266028215072,0.7899841181904906
2002-04-03,MSFT,1.626212513362967,0.9080708167097413
2002-04-03,AAPL,1.626212513362967,0.8222955304419367
2002-04-03,XOM,0.7411757950174566,0.5605227165101747
2002-04-03,JPM,1.0822083251601284,1.3615413215121104
2002-04-03,JNJ,0.7374852228494708,-0.0467951852801457
2002-04-03,CAT,1.0141910774165481,0.7192040546457535
2002-04-03,PG,0.48704395268762124,0.7185661547864711
2002-04-03,AMZN,0.8419396451069762,0.06999401420124494
2002-04-03,ECL,0.7942166089127692,0.5883331521745693
2002-04-03,NEE,0.5532190442713767,0.7892566755121786
2002-04-04,MSFT,1.6055175554164647,0.8883251816520692
2002-04-04,AAPL,1.6055175554164647,0.8238535069788496
2002-04-04,XOM,0.7748650274944141,0.6080639339461096
2002-04-04,JPM,1.095319792941382,1.3289353428870965
2002-04-04,JNJ,0.7298696186612659,-0.09787076780985421
2002-04-04,CAT,1.0232943161746448,0.7057103756482631
2002-04-04,PG,0.5059777795593186,0.7118312297551083
2002-04-04,AMZN,0.842308621180297,0.0321040729177713
2002-04-04,ECL,0.8035141036747784,0.6040301352867817
2002-04-04,NEE,0.5392980168242659,0.7998374983398773
2002-04-05,MSFT,1.559562706849129,0.8326643842945708
2002-04-05,AAPL,1.559562706849129,0.8609909617494164
2002-04-05,XOM,0.8000896302816536,0.63862769345507
2002-04-05,JPM,1.1062127760666438,1.3783941078915727
2002-04-05,JNJ,0.7393627608646527,-0.1245102001279639
2002-04-05,CAT,1.0430152238494481,0.774045226410671
2002-04-05,PG,0.5203220963185248,0.6889226058908191
2002-04-05,AMZN,0.864359922401755,0.313048607054153
2002-04-05,ECL,0.7913960717273356,0.5824395872372355
2002-04-05,NEE,0.5403916328745147,0.7951261867879101
2002-04-08,MSFT,1.5591612394845933,0.8064133678011942
2002-04-08,AAPL,1.5591612394845933,0.8660879343639584
2002-04-08,XOM,0.8068581802513387,0.6492311865562596
2002-04-08,JPM,1.1012783927891485,1.3162329065453708
2002-04-08,JNJ,0.7345476842899914,-0.1129428934249382
2002-04-08,CAT,1.051802500642806,0.8155062867911763
2002-04-08,PG,0.5275899163871022,0.6736348834891827
2002-04-08,AMZN,0.8591386008634087,0.3397603261990016
2002-04-08,ECL,0.7794078617302131,0.5731752218848044
2002-04-08,NEE,0.545512717376299,0.776464697499878
2002-04-09,MSFT,1.57214484880904,0.8564253184295247
2002-04-09,AAPL,1.57214484880904,0.9020643815362215
2002-04-09,XOM,0.8194958247277404,0.6639590743494304
2002-04-09,JPM,1.0934630152326597,1.2872368682177424
2002-04-09,JNJ,0.7343920609192635,-0.11303403112525802
2002-04-09,CAT,1.0463894537110943,0.8083560399847703
2002-04-09,PG,0.5215351326014543,0.6491747703869035
2002-04-09,AMZN,0.8476422546767958,0.25953179272463217
2002-04-09,ECL,0.7802547600469015,0.58246424129725
2002-04-09,NEE,0.5655330963030913,0.7848754251357069
2002-04-10,MSFT,1.5568073580371702,0.7841247431803815
2002-04-10,AAPL,1.5568073580371702,0.9032833593370784
2002-04-10,XOM,0.8183119143909724,0.6722148726748524
2002-04-10,JPM,1.074441043799961,1.2976363393778982
2002-04-10,JNJ,0.7345907801678828,-0.10119949622988139
2002-04-10,CAT,1.063369954461577,0.8339163996977259
2002-04-10,PG,0.5360199885444453,0.7073274313520788
2002-04-10,AMZN,0.8503224393909314,0.30083168668548693
2002-04-10,ECL,0.7940700700428683,0.5993047425045079
2002-04-10,NEE,0.586185001297429,0.7942334497958989
2002-04-11,MSFT,1.5380282931349996,0.7669749569336893
2002-04-11,AAPL,1.5380282931349996,0.9708177549112079
2002-04-11,XOM,0.7981696268070566,0.6533955639498527
2002-04-11,JPM,1.084254813273493,1.3174190103758747
2002-04-11,JNJ,0.7334689886717464,-0.09889256298939887
2002-04-11,CAT,1.085203066217256,0.8509099731995552
2002-04-11,PG,0.5462151337872118,0.7397202448584043
2002-04-11,AMZN,0.8276857572276056,0.21208914893644765
2002-04-11,ECL,0.7722578126144622,0.5931780078447466
2002-04-11,NEE,0.629796373587479,0.8400123915751959
2002-04-12,MSFT,1.5541261437437386,0.8280851496831427
2002-04-12,AAPL,1.5541261437437386,0.9490135915251724
2002-04-12,XOM,0.7650991348697168,0.672342385784822
2002-04-12,JPM,1.0938036710628223,1.3992903382397939
2002-04-12,JNJ,0.7309541519519257,-0.07817379562098886
2002-04-12,CAT,1.0846113640063182,0.8607333234953449
2002-04-12,PG,0.5478254219106494,0.7392513899962383
2002-04-12,AMZN,0.839541806406478,0.3192547341799283
2002-04-12,ECL,0.7734907012887099,0.5627129906005688
2002-04-12,NEE,0.6286052087861294,0.8550179770135987
2002-04-15,MSFT,1.5487801233437457,0.810387075782349
2002-04-15,AAPL,1.5487801233437457,0.9240894983905699
2002-04-15,XOM,0.7280906925298988,0.6206358372915377
2002-04-15,JPM,1.1035226683575696,1.391825765294914
2002-04-15,JNJ,0.7269351308575721,-0.08646273813944325
2002-04-15,CAT,1.0797278157427599,0.8577571534002429
2002-04-15,PG,0.5537137971218781,0.7255431408748434
2002-04-15,AMZN,0.834599539269806,0.22653350203708456
2002-04-15,ECL,0.7646683505354174,0.5656209481855563
2002-04-15,NEE,0.634239454966914,0.8374681846954855
2002-04-16,MSFT,1.578159810695506,0.8584004132524692
2002-04-16,AAPL,1.578159810695506,0.9495302649019384
2002-04-16,XOM,0.720452289541039,0.6310695222174323
2002-04-16,JPM,1.0829894816909187,1.3067545791587851
2002-04-16,JNJ,0.6897553373228934,-0.12678960795392383
2002-04-16,CAT,1.0514054699643294,0.8830063797141344
2002-04-16,PG,0.5520907856661603,0.6835078043180904
2002-04-16,AMZN,0.81312276962222,0.17483144581444965
2002-04-16,ECL,0.7350960644972988,0.6331163695042824
2002-04-16,NEE,0.670968389506009,0.8208354264365879
2002-04-17,MSFT,1.5797852719947538,0.8384937080748666
2002-04-17,AAPL,1.5797852719947538,0.9690510637319685
2002-04-17,XOM,0.7092506462134375,0.6051314793638801
2002-04-17,JPM,1.0700787508625471,1.371455979026832
2002-04-17,JNJ,0.683833038036457,-0.1388138727376214
2002-04-17,CAT,1.0606775624324856,0.8816994563039756
2002-04-17,PG,0.5591246744192543,0.6945949899386842
2002-04-17,AMZN,0.8170147893998058,0.07932610103819249
2002-04-17,ECL,0.7377641641412762,0.6220851195304274
2002-04-17,NEE,0.6742459128282268,0.816915576173323
2002-04-18,MSFT,1.605264327527453,0.8845821775673873
2002-04-18,AAPL,1.605264327527453,1.0596688678426853
2002-04-18,XOM,0.6849090852364141,0.5856902024719466
2002-04-18,JPM,1.0893473491911059,1.4238141329076188
2002-04-18,JNJ,0.6465122564920741,-0.03602390911193023
2002-04-18,CAT,1.0294070816426104,0.813480921139809
2002-04-18,PG,0.5560716736793956,0.5798015146055482
2002-04-18,AMZN,0.814950876861748,0.16470700031886973
2002-04-18,ECL,0.7145769074917544,0.6082712354477132
2002-04-18,NEE,0.697962829166761,0.8197477593140079
2002-04-19,MSFT,1.5880484107492925,0.8232170474674714
2002-04-19,AAPL,1.5880484107492925,0.9330535127343735
2002-04-19,XOM,0.6921918525674703,0.5910024541916252
2002-04-19,JPM,1.0858327396165213,1.3793557338532747
2002-04-19,JNJ,0.6485965235150449,-0.03217621517404466
2002-04-19,CAT,1.0291285006380022,0.8257779873979944
2002-04-19,PG,0.5515456901435156,0.5847010845465971
2002-04-19,AMZN,0.8107371590140944,0.1284216324688535
2002-04-19,ECL,0.7162893576233732,0.6180301206124225
2002-04-19,NEE,0.7071508247530077,0.7483246167912219
2002-04-22,MSFT,1.5666896765463807,0.6895425013022504
2002-04-22,AAPL,1.5666896765463807,0.9408321415109994
2002-04-22,XOM,0.6892166296152742,0.5891603372224659
2002-04-22,JPM,1.0782545704584094,1.3380417461763208
2002-04-22,JNJ,0.6363055994017147,-0.05908280434593495
2002-04-22,CAT,1.0339640338690164,0.8610261784099601
2002-04-22,PG,0.5446571965929958,0.5826912559551574
2002-04-22,AMZN,0.8052014638872454,0.11417240840513262
2002-04-22,ECL,0.7433175984003144,0.6541186528575693
2002-04-22,NEE,0.7144067437743463,0.7528513238826255
2002-04-23,MSFT,1.5538037123211328,0.6987765741006173
2002-04-23,AAPL,1.5538037123211328,0.9568722382587355
2002-04-23,XOM,0.6861432573205631,0.5865317323115755
2002-04-23,JPM,1.0814287980302935,1.3427081264873282
2002-04-23,JNJ,0.6394684363874609,-0.03651827350092529
2002-04-23,CAT,1.0431779749629098,0.9236873920565195
2002-04-23,PG,0.5597468535234604,0.645778012394113
2002-04-23,AMZN,0.8120637144061894,-0.4693813937522909
2002-04-23,ECL,0.7575101857652067,0.6733474766464913
2002-04-23,NEE,0.6965724534594239,0.7876115574623032
2002-04-24,MSFT,1.545541084743348,0.700468458585081
2002-04-24,AAPL,1.545541084743348,0.9110213239755971
2002-04-24,XOM,0.6816796660375989,0.5922833524945095
2002-04-24,JPM,1.081181126441671,1.3184962202624473
2002-04-24,JNJ,0.6367073158433231,-0.024865062886629395
2002-04-24,CAT,1.0545539473978451,0.9836912877411365
2002-04-24,PG,0.559384267275554,0.6498318033430955
2002-04-24,AMZN,0.7999262745867982,-0.5136612794326217
2002-04-24,ECL,0.7500015784322456,0.6654740367097266
2002-04-24,NEE,0.6763815271408036,0.8109212979542858
2002-04-25,MSFT,1.541183071164744,0.6989346421957799
2002-04-25,AAPL,1.541183071164744,0.9267985022434498
2002-04-25,XOM,0.678049591034778,0.6055145726962498
2002-04-25,JPM,1.0811428285904083,1.3536058507135078
